Country Name,Country Code,Series Name,Series Code,2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025]
"Egypt, Arab Rep.",EGY,Total reserves in months of imports,FI.RES.TOTL.MO,7.45748900818796,8.25026634670873,8.55089573372287,6.63684137548043,7.32906037591457,7.36480504492886,6.95056522562452,5.97060049450951,7.35827452765158,6.70121378987163,3.28531568230903,2.48779534146603,2.73003963526374,2.21204888604566,2.59707505474829,3.8854106958735,5.72306111855628,5.85734270401284,5.83923947440236,5.56473451430895,4.38225643427728,3.32738146369502,3.87390992001782,4.53950764706678,4.35960492991794
Eritrea,ERI,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,50449873.4005356,30282531.9211627,24707771.9703722,34746846.5868961,27944199.0527694,23576837.334928,32407629.6596727,56020972.2337436,90010612.7740805,114149602.728927,115328815.906209,132764717.792848,133338047.50637,151753160.388458,145070693.229695,145371150.939987,143412422.685212,163033689.39269,191694416.403147,..,..,..,..,..,..
Eritrea,ERI,Total reserves in months of imports,FI.RES.TOTL.MO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Eswatini,SWZ,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,271776570.233601,275844476.909858,277512201.613466,323561615.646859,243897157.253523,372529356.202649,774192962.828771,751935734.699347,958869319.489231,756344144.775586,600507428.767504,740960093.303333,762540937.776334,690755431.118014,547997264.064542,564314115.627588,563119751.253452,440685903.013845,440314152.603377,545564174.123745,572281510.898637,452351748.185594,479261051.167947,536572585.913259,..
Eswatini,SWZ,Total reserves in months of imports,FI.RES.TOTL.MO,2.39855926609476,2.45164499487463,1.69627264323011,1.81119649401088,1.28590431365299,1.85674291414487,3.49360898536872,3.63347637307281,4.30560554607723,2.96272802221521,2.95012491152027,3.65593422157524,3.91844292808456,3.49988418367854,3.14041243649884,3.4007165812672,2.78450474310664,2.09231507350459,2.11443216353752,2.98522908769535,2.5779853275999,1.94010425480105,2.05724683789038,1.90984811575409,..
Ethiopia,ETH,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,489895094.883338,965896480.119228,955608348.106304,1496784362.17874,1042595212.18723,867438393.591878,1289865496.28638,870502510.194579,1780874214.24059,2241164555.88825,2837310958.4935,2301655547.62419,2363513607.3673,3525244981.05226,3835287576.46954,3030943950.63996,3045571314.79781,3987464165.90059,2992704274.84051,3046114358.80765,1644005887.02273,1191712941.06266,2028214254.61106,3784387425.19121,..
Ethiopia,ETH,Total reserves in months of imports,FI.RES.TOTL.MO,2.6774765390466,5.59777365143906,4.33256750517159,4.74277142884822,2.53122457563319,1.95885471130627,2.22984652213646,1.08431084897836,2.35198741196645,2.69323946325897,2.87144325080088,1.94022284437674,1.97097009114637,2.3002950163837,2.28152768719768,1.78101039203727,1.84484716277073,2.35373732912292,1.80527864372518,2.04857901561174,0.92146131951932,0.578588743645571,1.04253332393312,1.7806234891991,..
Ghana,GHA,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,375936405.544189,636059799.997825,1470061309.67805,1749729259.35718,1897057040.26241,2268926566.51141,2218311347.67966,2014205287.49439,3691822335.02409,5158151628.84547,5913600037.24248,5835098328.20187,5587739126.3869,5563709271.19552,5742645886.29529,5866729596.16504,7015187159.64987,6294851564.02725,7563210340.92838,7884091538.70727,9916916899.67781,5205457212.278,3623904994.58702,4472457558.56406,..
Ghana,GHA,Total reserves in months of imports,FI.RES.TOTL.MO,1.21971784706324,2.17027994747621,4.04866980793435,3.73514236982432,3.3229314583965,3.20805003973377,2.53281170109432,1.90391780434853,3.78332230012958,4.25120343144955,3.41339545523001,2.89531175178269,2.778360872176,3.16791053807695,3.09310285341031,3.20054453410844,3.34414965865392,2.72301591901143,2.89562482242713,3.29851075387678,3.91994487404489,1.96715452699178,1.44787783771813,1.6387674511702,..
Gabon,GAB,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,13399793.737124,144051938.52431,201927545.206198,449046100.892114,675149856.166232,1121592475.619,1237944497.62597,1934656663.35387,1993241390.30824,1735883130.08267,2157316878.94114,2351562306.82131,3003573133.33984,2478480387.52702,1863120980.87031,789346604.519222,965054219.212038,1321051088.57443,1371973832.67956,1386494674.6587,1304391855.46928,1415483890.94364,1447408422.70298,638788434.429856,..
Gabon,GAB,Total reserves in months of imports,FI.RES.TOTL.MO,0.0726692167123223,0.792335438835603,0.990744323575171,1.72242984305086,2.39210094109553,..,3.60755252104915,4.54384504968868,4.19352698829782,3.08023948210442,3.37727878024404,3.64997585068088,4.72185234565946,4.31825015746515,4.24662276758396,..,..,..,..,..,..,..,..,..,..
Guinea,GIN,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,208565056.912718,263312234.455712,281862972.114615,111780254.653341,96326734.1634157,39685709.6499568,46811611.5648928,55670498.0675828,414058705.546063,301523167.014616,947127105.96962,762924793.394676,853882934.802791,983969561.325927,654264223.613139,840496671.437212,980319295.402435,1242328572.91057,1379136556.90392,1499116032.51595,2183067127.24737,2109566460.25546,1887171051.40105,1345598715.8962,..
Guinea,GIN,Total reserves in months of imports,FI.RES.TOTL.MO,2.58086416825724,3.07889159260969,3.22509351790501,1.3403979693022,1.071130147486,0.366823428306938,0.343176860111135,0.349496966601791,3.14234318436688,1.91191393570132,4.01777612198608,2.7833304514499,3.13072929522458,3.74716407453183,2.73184748481687,1.89331945500347,2.71187871173064,3.36217312392069,3.66063890776692,2.77150878858195,4.34735368656877,4.13778949607083,2.1885805394813,1.27721250120659,..
Guinea-Bissau,GNB,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guinea-Bissau,GNB,Total reserves in months of imports,FI.RES.TOTL.MO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kenya,KEN,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,1064987676.82776,1068140537.34882,1482117158.64118,1519538696.93683,1799087912.82813,2416073242.93319,3355419015.79063,2878951355.48375,3849500808.92698,4320858499.01272,4265145709.81446,5711831324.95431,6598881868.91412,7874414432.36248,7514864907.05536,7553884912.6237,7325420063.33911,8164380806.22987,9115806005.21186,8297263558.90541,9490896580.9297,7969488013.00049,7341776189.84466,10066607177.351,12394288741.4979
Kenya,KEN,Total reserves in months of imports,FI.RES.TOTL.MO,3.03115422003869,3.16809045543055,4.03534915529281,3.33882804802791,3.11957154190373,3.47614201270206,3.88514278671834,2.7031114252704,4.01198426826367,3.75096597496823,3.05887618096077,3.68947261189703,4.11793739565398,4.36592170439432,4.85820155529876,5.24445206958815,4.22919808384001,4.50003970094331,4.9206748709835,5.00168160921731,4.42483155112942,3.2163509377815,3.13876976697341,4.02886150176484,..
Libya,LBY,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,16079034167.688,15892271986.3199,21513345090.3657,27714111996.5342,41879958087.0983,62228722605.3908,83259979623.8923,96334974982.7632,103753849656.653,106144249630.96,110538560730.736,124647554175.811,119714241460.03,93615450486.7895,77649594284.0862,70191441968.8814,79417877682.1686,85335649782.1665,84663589516.8684,79656428064.8913,82262074686.351,86683417844.2693,92427294786.8624,92893708178.1604,104656885592.809
